Key, Avg. Strength
(291, 234, 0), 3.0
(408, 272, 0), 1.0
(7, 390, 0), 3.0
(64, 160, 0), 1.0
(477, 216, 0), 1.0
(454, 339, 0), 1.0
(474, 170, 0), 1.0
(131, 407, 0), 1.0
(357, 277, 0), 2.0
(152, 5, 0), 3.0
(44, 152, 0), 4.0
(117, 296, 0), 3.0
(393, 344, 0), 1.0
(461, 16, 0), 4.0
(138, 145, 0), 2.0
(173, 135, 0), 1.0
(436, 449, 0), 3.0
(437, 323, 0), 2.0
(11, 430, 0), 1.0
(333, 278, 0), 2.0
(153, 378, 0), 1.0
(170, 157, 0), 4.0
(34, 444, 0), 2.5
(216, 91, 0), 1.0
(324, 325, 0), 3.0
(278, 454, 0), 1.0
(327, 3, 0), 1.0
(481, 141, 0), 1.0
(461, 182, 0), 1.0
(5, 78, 0), 3.0
(178, 368, 0), 1.0
(216, 209, 0), 1.0
(360, 6, 0), 2.5
(400, 315, 0), 3.0
(182, 418, 0), 2.0
(348, 65, 0), 1.0
(168, 346, 0), 1.0
(443, 223, 0), 1.0
(32, 257, 0), 1.0
(340, 269, 0), 2.0
(400, 141, 0), 2.0
(317, 281, 0), 1.0
(472, 255, 0), 4.0
(277, 493, 0), 1.0
(421, 366, 0), 2.0
(494, 292, 0), 1.0
(427, 81, 0), 2.0
(174, 328, 0), 4.0
(40, 9, 0), 1.0
(317, 221, 0), 1.0
(37, 359, 0), 2.0
(428, 94, 0), 3.0
(349, 171, 0), 1.0
(498, 387, 0), 1.0
(234, 99, 0), 3.0
(297, 470, 0), 1.0
(463, 454, 0), 3.0
(21, 176, 0), 2.5
(159, 169, 0), 4.0
(234, 312, 0), 3.0
(168, 309, 0), 3.0
(266, 117, 0), 2.0
(401, 432, 0), 3.0
(464, 227, 0), 1.0
(474, 12, 0), 3.0
(444, 420, 0), 2.5
(122, 495, 0), 3.0
(202, 148, 0), 1.0
(282, 79, 0), 1.0
(243, 269, 0), 1.0
(422, 311, 0), 3.0
(301, 242, 0), 4.0
(214, 300, 0), 4.0
(253, 388, 0), 2.0
(509, 104, 0), 1.0
(249, 117, 0), 4.0
(430, 63, 0), 2.0
(141, 453, 0), 3.0
(142, 411, 0), 4.0
(240, 114, 0), 2.0
(38, 198, 0), 1.0
(235, 498, 0), 2.0
(296, 511, 0), 1.0
(20, 84, 0), 1.0
(270, 304, 0), 1.0
(230, 313, 0), 2.0
(180, 18, 0), 2.0
(180, 29, 0), 1.0
(146, 489, 0), 2.0
(187, 103, 0), 1.0
(51, 94, 0), 3.0
(76, 455, 0), 2.0
(366, 370, 0), 1.0
(378, 208, 0), 1.0
(448, 239, 0), 1.0
(287, 285, 0), 2.5
(478, 256, 0), 1.0
(198, 35, 0), 2.0
(431, 500, 0), 4.0
(41, 293, 0), 4.0
(490, 62, 0), 1.0
(26, 325, 0), 1.0
(294, 332, 0), 3.0
(84, 58, 0), 2.0
(307, 105, 0), 3.0
(343, 393, 0), 2.0
(178, 112, 0), 1.0
(95, 230, 0), 1.0
(52, 399, 0), 1.0
(344, 96, 0), 3.0
(43, 484, 0), 1.0
(372, 57, 0), 4.0
(443, 335, 0), 1.0
(24, 137, 0), 2.5
(235, 56, 0), 2.0
(161, 379, 0), 1.0
(80, 99, 0), 1.0
(107, 472, 0), 2.0
(110, 498, 0), 1.0
(231, 93, 0), 1.0
(176, 49, 0), 1.0
(19, 243, 0), 1.0
(489, 231, 0), 1.0
(184, 409, 0), 1.0
(220, 262, 0), 1.0
(364, 466, 0), 2.0
(330, 400, 0), 1.0
(65, 381, 0), 2.0
(263, 502, 0), 1.0
(22, 433, 0), 2.0
(270, 228, 0), 1.0
(489, 408, 0), 1.0
(280, 331, 0), 1.0
(318, 295, 0), 2.0
(506, 404, 0), 2.0
(21, 441, 0), 1.0
(282, 287, 0), 2.0
(124, 273, 0), 1.0
(174, 451, 0), 3.0
(196, 5, 0), 1.0
(140, 72, 0), 1.0
(55, 358, 0), 3.0
(93, 450, 0), 2.0
(221, 33, 0), 3.0
(94, 329, 0), 1.0
(384, 378, 0), 4.0
(504, 467, 0), 1.0
(26, 20, 0), 1.0
(322, 94, 0), 1.0
(245, 323, 0), 1.0
(302, 93, 0), 3.0
(373, 360, 0), 1.0
(123, 312, 0), 1.0
(37, 8, 0), 1.0
(337, 216, 0), 1.0
(397, 199, 0), 4.0
(0, 344, 0), 1.0
(309, 478, 0), 1.0
(328, 301, 0), 4.0
(91, 319, 0), 3.0
(383, 32, 0), 1.0
(362, 115, 0), 2.0
(263, 77, 0), 2.0
(137, 280, 0), 1.0
(11, 294, 0), 3.0
(462, 46, 0), 1.0
(44, 385, 0), 3.0
(4, 345, 0), 2.0
(88, 235, 0), 2.0
(213, 510, 0), 1.0
(382, 27, 0), 2.5
(92, 307, 0), 2.0
(325, 391, 0), 1.0
(28, 442, 0), 1.0
(380, 11, 0), 1.0
(402, 30, 0), 1.0
(15, 351, 0), 3.0
(75, 334, 0), 3.0
(460, 128, 0), 3.0
(439, 211, 0), 3.0
(444, 475, 0), 1.0
(125, 76, 0), 1.0
(374, 338, 0), 4.0
(313, 7, 0), 1.0
(391, 398, 0), 1.0
(246, 1, 0), 1.0
(276, 52, 0), 3.0
(238, 464, 0), 1.0
(329, 8, 0), 1.0
(185, 318, 0), 2.0
(122, 155, 0), 1.0
(321, 363, 0), 2.0
(385, 98, 0), 3.0
(319, 246, 0), 2.0
(429, 384, 0), 1.0
(86, 214, 0), 3.0
(241, 444, 0), 2.0
(250, 158, 0), 2.0
(442, 3, 0), 1.0
(433, 66, 0), 2.5
(387, 195, 0), 2.5
(351, 80, 0), 3.0
(132, 58, 0), 2.0
(415, 342, 0), 1.0
(447, 61, 0), 2.0
(459, 303, 0), 1.0
(371, 178, 0), 2.0
(108, 357, 0), 3.0
(223, 189, 0), 1.0
(3, 188, 0), 1.0
(369, 465, 0), 1.0
(156, 56, 0), 1.0
(233, 510, 0), 2.0
(90, 505, 0), 1.0
(228, 258, 0), 1.0
(132, 271, 0), 1.0
(345, 396, 0), 1.0
(94, 73, 0), 1.0
(20, 325, 0), 1.0
(393, 318, 0), 1.0
(334, 69, 0), 3.0
(351, 138, 0), 4.0
(349, 163, 0), 1.0
(214, 282, 0), 1.0
(265, 378, 0), 1.0
(252, 180, 0), 2.5
(260, 126, 0), 3.0
(159, 440, 0), 1.0
(62, 110, 0), 1.0
(254, 302, 0), 2.0
(399, 235, 0), 1.0
(320, 423, 0), 1.0
(101, 401, 0), 2.0
(412, 250, 0), 1.0
(314, 35, 0), 2.0
(27, 151, 0), 3.0
(106, 375, 0), 1.0
(484, 179, 0), 2.0
(468, 279, 0), 1.0
(340, 243, 0), 1.0
(475, 258, 0), 3.0
(338, 82, 0), 2.5
(144, 0, 0), 3.0
(406, 389, 0), 1.0
(56, 379, 0), 1.0
(497, 106, 0), 2.0
(239, 443, 0), 2.0
(129, 204, 0), 1.0
(103, 92, 0), 2.0
(395, 463, 0), 3.0
(274, 64, 0), 1.0
(66, 65, 0), 4.0
(105, 31, 0), 2.5
(382, 110, 0), 4.0
(9, 363, 0), 4.0
(417, 22, 0), 1.0
(288, 21, 0), 2.0
(116, 3, 0), 2.0
(56, 276, 0), 1.0
(69, 392, 0), 1.0
(237, 100, 0), 2.0
(460, 434, 0), 2.0
(272, 146, 0), 1.0
(309, 126, 0), 2.0
(482, 360, 0), 1.0
(147, 136, 0), 2.0
(33, 345, 0), 1.0
(47, 156, 0), 1.0
(298, 122, 0), 1.0
(140, 108, 0), 1.0
(162, 44, 0), 3.0
(83, 483, 0), 1.0
(194, 105, 0), 1.0
(354, 34, 0), 1.0
(18, 348, 0), 4.0
(313, 158, 0), 1.0
(330, 71, 0), 1.0
(414, 45, 0), 1.0
(268, 118, 0), 1.0
(277, 72, 0), 2.0
(499, 376, 0), 1.0
(126, 288, 0), 2.0
(304, 194, 0), 1.0
(440, 32, 0), 3.0
(352, 149, 0), 1.0
(245, 477, 0), 2.5
(407, 9, 0), 2.0
(43, 340, 0), 1.0
(14, 202, 0), 1.0
(59, 310, 0), 1.0
(129, 447, 0), 2.0
(239, 435, 0), 1.0
(341, 324, 0), 3.0
(231, 394, 0), 4.0
(79, 154, 0), 1.0
(198, 145, 0), 1.0
(149, 296, 0), 1.0
(455, 501, 0), 2.0
(488, 88, 0), 2.0
(145, 314, 0), 2.0
(200, 436, 0), 4.0
(300, 170, 0), 1.0
(253, 46, 0), 2.0
(71, 437, 0), 1.0
(347, 134, 0), 1.0
(306, 74, 0), 3.0
(179, 167, 0), 1.0
(183, 474, 0), 4.0
(6, 191, 0), 1.0
(392, 289, 0), 1.0
(49, 278, 0), 2.5
(310, 397, 0), 2.0
(8, 51, 0), 3.0
(288, 24, 0), 1.0
(409, 480, 0), 4.0
(13, 488, 0), 1.0
(105, 181, 0), 1.0
(115, 187, 0), 2.0
(74, 202, 0), 2.0
(408, 312, 0), 2.0
(247, 347, 0), 2.5
(385, 172, 0), 4.0
(137, 327, 0), 1.0
(237, 122, 0), 1.0
(33, 299, 0), 1.0
(381, 75, 0), 1.0
(410, 347, 0), 2.0
(482, 276, 0), 3.0
(379, 446, 0), 2.0
(444, 100, 0), 1.0
(393, 210, 0), 1.0
(247, 416, 0), 2.0
(448, 496, 0), 3.0
(113, 86, 0), 1.0
(248, 201, 0), 1.0
(455, 502, 0), 2.0
(335, 493, 0), 3.0
(373, 334, 0), 2.0
(287, 52, 0), 2.0
(240, 430, 0), 1.0
(209, 259, 0), 1.0
(481, 9, 0), 3.0
(251, 139, 0), 2.0
(113, 340, 0), 2.0
(492, 460, 0), 1.0
(58, 19, 0), 2.0
(14, 208, 0), 1.0
(261, 366, 0), 1.0
(297, 414, 0), 1.0
(380, 62, 0), 1.0
(188, 268, 0), 1.0
(189, 225, 0), 3.0
(377, 279, 0), 2.0
(86, 447, 0), 1.0
(26, 324, 0), 2.0
(46, 456, 0), 2.0
(373, 48, 0), 2.0
(60, 423, 0), 3.0
(246, 2, 0), 3.0
(498, 195, 0), 1.0
(426, 148, 0), 1.0
(19, 269, 0), 3.0
(468, 424, 0), 2.0
(271, 120, 0), 2.0
(45, 350, 0), 2.0
(83, 74, 0), 3.0
(194, 343, 0), 3.0
(220, 193, 0), 2.0
(212, 297, 0), 3.0
(459, 73, 0), 2.0
(380, 498, 0), 2.0
(457, 338, 0), 1.0
(187, 181, 0), 3.0
(16, 321, 0), 3.0
(46, 478, 0), 1.0
(155, 344, 0), 1.0
(181, 503, 0), 2.0
(30, 143, 0), 2.0
(304, 432, 0), 2.0
(117, 388, 0), 1.0
(394, 293, 0), 1.0
(315, 481, 0), 3.0
(353, 10, 0), 1.0
(510, 417, 0), 1.0
(350, 131, 0), 2.0
(149, 264, 0), 1.0
(0, 59, 0), 1.0
(114, 248, 0), 2.0
(41, 71, 0), 1.0
(96, 171, 0), 3.0
(120, 273, 0), 1.0
(6, 216, 0), 2.0
(504, 482, 0), 1.0
(19, 242, 0), 1.0
(258, 228, 0), 1.0
(345, 400, 0), 3.0
(339, 414, 0), 3.0
(509, 11, 0), 1.0
(71, 135, 0), 2.0
(433, 381, 0), 1.0
(67, 153, 0), 1.0
(348, 282, 0), 1.0
(420, 339, 0), 2.0
(160, 419, 0), 1.0
(161, 53, 0), 1.0
(133, 304, 0), 2.0
(139, 22, 0), 2.0
(324, 398, 0), 1.0
(471, 105, 0), 1.0
(442, 326, 0), 3.0
(347, 247, 0), 1.0
(255, 174, 0), 3.0
(273, 303, 0), 1.0
(2, 10, 0), 1.0
(171, 107, 0), 1.0
(140, 485, 0), 1.0
(131, 66, 0), 2.0
(102, 298, 0), 1.0
(303, 203, 0), 3.0
(75, 186, 0), 2.0
(497, 148, 0), 2.0
(43, 88, 0), 2.0
(38, 511, 0), 1.0
(244, 497, 0), 2.0
(250, 377, 0), 3.0
(38, 405, 0), 1.0
(322, 306, 0), 1.0
(95, 494, 0), 3.0
(5, 200, 0), 2.0
(326, 501, 0), 1.0
(42, 19, 0), 2.0
(413, 166, 0), 1.0
(502, 404, 0), 3.0
(367, 445, 0), 3.0
(155, 317, 0), 2.0
(169, 392, 0), 1.0
(340, 285, 0), 3.0
(191, 91, 0), 2.0
(99, 138, 0), 1.0
(265, 384, 0), 1.0
(415, 368, 0), 1.0
(216, 467, 0), 2.0
(89, 136, 0), 1.0
(416, 381, 0), 2.0
(17, 209, 0), 2.0
(472, 271, 0), 3.0
(204, 400, 0), 3.0
(3, 176, 0), 2.0
(369, 442, 0), 2.0
(54, 2, 0), 1.0
(57, 173, 0), 3.0
(359, 456, 0), 1.0
(293, 57, 0), 1.0
(212, 90, 0), 1.0
(401, 197, 0), 1.0
(496, 321, 0), 1.0
(179, 160, 0), 1.0
(231, 417, 0), 2.0
(431, 448, 0), 1.0
(244, 274, 0), 1.0
(343, 485, 0), 2.0
(483, 20, 0), 2.0
(350, 475, 0), 1.0
(53, 8, 0), 1.0
(134, 282, 0), 2.0
(367, 110, 0), 1.0
(29, 18, 0), 3.0
(489, 323, 0), 1.0
(505, 479, 0), 2.0
(232, 220, 0), 2.0
(166, 368, 0), 2.0
(309, 256, 0), 2.0
(499, 353, 0), 1.0
(45, 444, 0), 3.0
(24, 142, 0), 1.0
(383, 217, 0), 3.0
(357, 261, 0), 1.0
(374, 51, 0), 1.0
(171, 487, 0), 1.0
(368, 478, 0), 1.0
(153, 359, 0), 1.0
(319, 499, 0), 1.0
(464, 208, 0), 1.0
(135, 362, 0), 2.0
(84, 132, 0), 1.0
(465, 162, 0), 2.0
(323, 427, 0), 2.0
(362, 409, 0), 1.0
(77, 268, 0), 3.0
(297, 219, 0), 1.0
(6, 91, 0), 1.0
(104, 289, 0), 2.0
(439, 418, 0), 1.0
(411, 89, 0), 2.0
(415, 148, 0), 2.0
(50, 254, 0), 1.0
(475, 170, 0), 2.0
(35, 55, 0), 1.0
(269, 119, 0), 2.0
(420, 228, 0), 2.0
(474, 454, 0), 3.0
(417, 433, 0), 1.0
(173, 50, 0), 3.0
(449, 505, 0), 1.0
(148, 124, 0), 1.0
(260, 250, 0), 2.0
(80, 445, 0), 2.0
(481, 272, 0), 2.0
(389, 406, 0), 1.0
(88, 387, 0), 2.0
(56, 147, 0), 1.0
(275, 411, 0), 1.0
(302, 477, 0), 2.0
(337, 136, 0), 1.0
(96, 229, 0), 3.0
(279, 113, 0), 1.0
(110, 62, 0), 3.0
(8, 95, 0), 2.0
(125, 389, 0), 2.0
(84, 17, 0), 1.0
(32, 143, 0), 2.0
(268, 49, 0), 1.0
(327, 36, 0), 3.0
(467, 246, 0), 2.0
(459, 461, 0), 1.0
(159, 171, 0), 2.0
(203, 355, 0), 2.0
(457, 127, 0), 2.0
(398, 276, 0), 1.0
(469, 281, 0), 1.0
(412, 260, 0), 3.0
(63, 280, 0), 3.0
(352, 31, 0), 2.0
(243, 97, 0), 3.0
(300, 475, 0), 3.0
(429, 1, 0), 2.0
(456, 346, 0), 2.0
(325, 252, 0), 1.0
(151, 31, 0), 1.0
(281, 140, 0), 1.0
(406, 399, 0), 1.0
(218, 384, 0), 2.0
(215, 204, 0), 1.0
(81, 439, 0), 1.0
(315, 492, 0), 1.0
(105, 352, 0), 1.0
(102, 250, 0), 2.0
(462, 188, 0), 1.0
(501, 407, 0), 1.0
(390, 344, 0), 3.0
(238, 458, 0), 1.0
(252, 29, 0), 1.0
(313, 332, 0), 1.0
(508, 326, 0), 1.0
(118, 414, 0), 2.0
(280, 320, 0), 3.0
(107, 349, 0), 1.0
(149, 238, 0), 3.0
(201, 63, 0), 3.0
(138, 56, 0), 1.0
(69, 247, 0), 3.0
(419, 106, 0), 3.0
(131, 348, 0), 1.0
(192, 361, 0), 1.0
(202, 124, 0), 1.0
(470, 371, 0), 3.0
(434, 267, 0), 2.0
(213, 335, 0), 1.0
(277, 335, 0), 3.0
(317, 431, 0), 3.0
(485, 33, 0), 3.0
(306, 37, 0), 2.0
(443, 212, 0), 3.0
(68, 75, 0), 3.0
(342, 364, 0), 2.0
(495, 271, 0), 1.0
(486, 55, 0), 2.0
(264, 255, 0), 1.0
(57, 144, 0), 1.0
(471, 185, 0), 1.0
(356, 322, 0), 2.0
(2, 330, 0), 1.0
(139, 449, 0), 1.0
(478, 309, 0), 2.0
(176, 333, 0), 2.0
(205, 201, 0), 2.0
(507, 319, 0), 1.0
(166, 309, 0), 1.0
(346, 8, 0), 2.0
(375, 291, 0), 2.0
(15, 23, 0), 2.0
(216, 218, 0), 1.0
(256, 121, 0), 2.0
(392, 32, 0), 1.0
(447, 157, 0), 1.0
(100, 469, 0), 1.0
(491, 59, 0), 3.0
(272, 489, 0), 2.0
(86, 157, 0), 1.0
(106, 361, 0), 2.0
(316, 457, 0), 1.0
(480, 362, 0), 3.0
(491, 144, 0), 3.0
(79, 129, 0), 2.0
(59, 159, 0), 2.0
(163, 171, 0), 1.0
(111, 286, 0), 1.0
(168, 67, 0), 1.0
(239, 189, 0), 2.0
(274, 497, 0), 3.0
(175, 470, 0), 3.0
(252, 412, 0), 2.0
(443, 428, 0), 2.0
(202, 370, 0), 1.0
(291, 121, 0), 1.0
(183, 34, 0), 1.0
(393, 144, 0), 3.0
(504, 6, 0), 2.0
(83, 316, 0), 2.0
(267, 180, 0), 2.0
(391, 52, 0), 1.0
(295, 210, 0), 2.0
(364, 511, 0), 1.0
(132, 424, 0), 3.0
(349, 114, 0), 2.0
(314, 218, 0), 1.0
(452, 211, 0), 1.0
(73, 322, 0), 2.0
(26, 460, 0), 1.0
(106, 413, 0), 1.0
(40, 455, 0), 2.0
(355, 229, 0), 1.0
(114, 149, 0), 2.0
(290, 89, 0), 1.0
(366, 262, 0), 2.0
(185, 70, 0), 1.0
(399, 80, 0), 2.0
(194, 304, 0), 1.0
(122, 237, 0), 2.0
(411, 256, 0), 2.0
(214, 410, 0), 2.0
(303, 306, 0), 2.0
(372, 491, 0), 1.0
(156, 161, 0), 1.0
(466, 266, 0), 2.0
(292, 230, 0), 2.0
(18, 86, 0), 1.0
(27, 181, 0), 1.0
(226, 149, 0), 2.0
(462, 178, 0), 1.0
(79, 402, 0), 3.0
(54, 336, 0), 1.0
(494, 45, 0), 1.0
(332, 95, 0), 2.0
(94, 239, 0), 3.0
(37, 374, 0), 1.0
(330, 341, 0), 3.0
(467, 209, 0), 2.0
(64, 167, 0), 1.0
(156, 379, 0), 1.0
(313, 390, 0), 1.0
(354, 4, 0), 1.0
(398, 391, 0), 2.0
(178, 478, 0), 1.0
(461, 140, 0), 3.0
(480, 30, 0), 3.0
(47, 145, 0), 2.0
(454, 354, 0), 1.0
(245, 419, 0), 3.0
(378, 220, 0), 3.0
(144, 72, 0), 2.0
(242, 25, 0), 2.0
(94, 376, 0), 2.0
(97, 54, 0), 2.0
(405, 236, 0), 3.0
(123, 146, 0), 2.0
(273, 370, 0), 3.0
(1, 130, 0), 2.0
(63, 79, 0), 2.0
(229, 459, 0), 2.0
(163, 177, 0), 1.0
(11, 205, 0), 2.0
(33, 141, 0), 1.0
(421, 92, 0), 3.0
(296, 253, 0), 1.0
(477, 408, 0), 1.0
(477, 419, 0), 1.0
(126, 462, 0), 1.0
(210, 425, 0), 1.0
(251, 223, 0), 1.0
(170, 183, 0), 2.0
(437, 71, 0), 1.0
(358, 103, 0), 2.0
(290, 324, 0), 1.0
(412, 128, 0), 2.0
(397, 353, 0), 1.0
(189, 219, 0), 1.0
(404, 81, 0), 2.0
(51, 289, 0), 1.0
(438, 286, 0), 1.0
(311, 337, 0), 1.0
(48, 276, 0), 1.0
(316, 127, 0), 2.0
(429, 507, 0), 2.0
(136, 216, 0), 1.0
(361, 438, 0), 1.0
(147, 360, 0), 1.0
(12, 207, 0), 3.0
(479, 511, 0), 1.0
(105, 421, 0), 2.0
(125, 123, 0), 1.0
(142, 164, 0), 2.0
(85, 115, 0), 3.0
(345, 500, 0), 3.0
(47, 265, 0), 2.0
(488, 399, 0), 3.0
(329, 104, 0), 3.0
(255, 42, 0), 1.0
(282, 86, 0), 2.0
(188, 3, 0), 1.0
(246, 310, 0), 2.0
(220, 198, 0), 1.0
(109, 85, 0), 2.0
(53, 509, 0), 3.0
(127, 448, 0), 2.0
(106, 291, 0), 1.0
(150, 511, 0), 1.0
(339, 388, 0), 1.0
(50, 302, 0), 2.0
(46, 309, 0), 2.0
(468, 34, 0), 2.0
(296, 150, 0), 1.0
(268, 228, 0), 1.0
(265, 37, 0), 2.0
(458, 308, 0), 2.0
(198, 254, 0), 2.0
(335, 22, 0), 1.0
(163, 169, 0), 1.0
(30, 284, 0), 2.0
(506, 263, 0), 1.0
(136, 121, 0), 1.0
(107, 487, 0), 2.0
(431, 496, 0), 2.0
(269, 320, 0), 2.0
(248, 163, 0), 2.0
(457, 374, 0), 1.0
(258, 339, 0), 1.0
(210, 469, 0), 2.0
(280, 13, 0), 2.0
(448, 459, 0), 1.0
(360, 191, 0), 2.0
(76, 442, 0), 1.0
(126, 21, 0), 2.0
(286, 312, 0), 1.0
(38, 456, 0), 1.0
(170, 61, 0), 1.0
(58, 243, 0), 1.0
(93, 233, 0), 1.0
(39, 467, 0), 1.0
(48, 287, 0), 2.0
(115, 403, 0), 1.0
(137, 88, 0), 2.0
(393, 491, 0), 1.0
(130, 430, 0), 1.0
(277, 50, 0), 1.0
(337, 375, 0), 1.0
(72, 471, 0), 2.0
(313, 289, 0), 1.0
(160, 119, 0), 1.0
(16, 485, 0), 2.0
(34, 100, 0), 2.0
(477, 106, 0), 1.0
(1, 283, 0), 1.0
(357, 418, 0), 2.0
(510, 231, 0), 1.0
(494, 180, 0), 2.0
(202, 458, 0), 1.0
(361, 502, 0), 2.0
(208, 349, 0), 1.0
(111, 404, 0), 1.0
(20, 492, 0), 2.0
(92, 213, 0), 1.0
(479, 23, 0), 1.0
(396, 84, 0), 1.0
(414, 217, 0), 2.0
(414, 100, 0), 1.0
(276, 287, 0), 1.0
(14, 306, 0), 2.0
(103, 450, 0), 1.0
(227, 464, 0), 1.0
(98, 187, 0), 2.0
(289, 292, 0), 1.0
(112, 76, 0), 2.0
(318, 32, 0), 1.0
(164, 252, 0), 1.0
(380, 490, 0), 2.0
(365, 29, 0), 1.0
(197, 343, 0), 1.0
(297, 117, 0), 1.0
(394, 72, 0), 2.0
(427, 141, 0), 2.0
(370, 14, 0), 1.0
(25, 441, 0), 1.0
(51, 104, 0), 2.0
(438, 112, 0), 1.0
(184, 245, 0), 1.0
(471, 181, 0), 1.0
(91, 356, 0), 1.0
(353, 41, 0), 1.0
(195, 27, 0), 1.0
(322, 374, 0), 1.0
(46, 53, 0), 1.0
(283, 209, 0), 1.0
(297, 466, 0), 2.0
(281, 393, 0), 1.0
(256, 166, 0), 1.0
(194, 133, 0), 1.0
(180, 350, 0), 1.0
(275, 56, 0), 2.0
(9, 345, 0), 2.0
(186, 373, 0), 2.0
(336, 215, 0), 2.0
(131, 434, 0), 1.0
(421, 197, 0), 1.0
(469, 420, 0), 1.0
(81, 141, 0), 2.0
(262, 232, 0), 2.0
(116, 438, 0), 1.0
(150, 46, 0), 2.0
(451, 296, 0), 1.0
(266, 479, 0), 1.0
(155, 355, 0), 2.0
(26, 434, 0), 1.0
(459, 493, 0), 1.0
(455, 77, 0), 1.0
(376, 265, 0), 1.0
(179, 419, 0), 1.0
(270, 249, 0), 1.0
(315, 437, 0), 1.0
(87, 409, 0), 1.0
(21, 462, 0), 2.0
(74, 67, 0), 2.0
(371, 466, 0), 1.0
(88, 62, 0), 1.0
(464, 429, 0), 1.0
(198, 378, 0), 2.0
(99, 351, 0), 1.0
(237, 355, 0), 1.0
(233, 23, 0), 2.0
(452, 33, 0), 1.0
(498, 201, 0), 1.0
(149, 472, 0), 1.0
(395, 12, 0), 2.0
(171, 1, 0), 2.0
(213, 277, 0), 2.0
(236, 47, 0), 1.0
(49, 388, 0), 1.0
(399, 136, 0), 1.0
(220, 450, 0), 1.0
(284, 372, 0), 1.0
(230, 414, 0), 1.0
(110, 405, 0), 1.0
(265, 153, 0), 1.0
(209, 17, 0), 1.0
(165, 39, 0), 1.0
(484, 109, 0), 1.0
(255, 101, 0), 1.0
(485, 133, 0), 1.0
(224, 501, 0), 1.0
(289, 241, 0), 1.0
(290, 20, 0), 2.0
(38, 359, 0), 1.0
(371, 188, 0), 1.0
(129, 336, 0), 1.0
(229, 0, 0), 1.0
(196, 318, 0), 2.0
(254, 358, 0), 1.0
(341, 290, 0), 2.0
(347, 48, 0), 2.0
(67, 342, 0), 1.0
(191, 334, 0), 1.0
(354, 155, 0), 1.0
(205, 329, 0), 1.0
(460, 457, 0), 1.0
(27, 352, 0), 2.0
(188, 228, 0), 1.0
(370, 262, 0), 1.0
(392, 294, 0), 1.0
(333, 301, 0), 1.0
(140, 221, 0), 2.0
(200, 383, 0), 2.0
(182, 506, 0), 2.0
(347, 282, 0), 2.0
(227, 421, 0), 1.0
(206, 409, 0), 2.0
(364, 38, 0), 2.0
(344, 393, 0), 2.0
(56, 136, 0), 2.0
(161, 51, 0), 1.0
(381, 186, 0), 1.0
(432, 227, 0), 2.0
(479, 139, 0), 1.0
(406, 137, 0), 1.0
(156, 446, 0), 2.0
(490, 149, 0), 1.0
(390, 237, 0), 1.0
(58, 42, 0), 1.0
(157, 214, 0), 1.0
(274, 207, 0), 1.0
(408, 286, 0), 2.0
(132, 243, 0), 1.0
(425, 210, 0), 1.0
(124, 202, 0), 2.0
(469, 194, 0), 1.0
(446, 329, 0), 1.0
(437, 135, 0), 2.0
(450, 254, 0), 1.0
(284, 10, 0), 1.0
(483, 83, 0), 1.0
(92, 108, 0), 1.0
(168, 456, 0), 2.0
(314, 384, 0), 1.0
(391, 275, 0), 2.0
(409, 157, 0), 1.0
(90, 5, 0), 1.0
(98, 382, 0), 2.0
(212, 251, 0), 1.0
(377, 495, 0), 2.0
(422, 341, 0), 1.0
(86, 170, 0), 1.0
(268, 224, 0), 1.0
(22, 305, 0), 1.0
(241, 332, 0), 1.0
(511, 405, 0), 1.0
(188, 116, 0), 1.0
(249, 196, 0), 1.0
(263, 404, 0), 2.0
(445, 62, 0), 2.0
(285, 447, 0), 2.0
(53, 265, 0), 2.0
(123, 502, 0), 1.0
(95, 260, 0), 1.0
(67, 366, 0), 1.0
(496, 461, 0), 2.0
(82, 95, 0), 2.0
(260, 158, 0), 1.0
(504, 398, 0), 2.0
(136, 291, 0), 1.0
(102, 29, 0), 2.0
(108, 439, 0), 1.0
(417, 71, 0), 2.0
(37, 346, 0), 1.0
(187, 185, 0), 1.0
(494, 230, 0), 2.0
(217, 219, 0), 2.0
(444, 183, 0), 1.0
(241, 122, 0), 2.0
(253, 364, 0), 1.0
(169, 440, 0), 1.0
(326, 300, 0), 1.0
(22, 68, 0), 2.0
(368, 415, 0), 1.0
(120, 132, 0), 1.0
(366, 92, 0), 1.0
(169, 257, 0), 1.0
(492, 457, 0), 2.0
(350, 86, 0), 1.0
(357, 182, 0), 1.0
(352, 432, 0), 1.0
(171, 397, 0), 1.0
(508, 40, 0), 1.0
(511, 359, 0), 2.0
(488, 52, 0), 1.0
(506, 175, 0), 1.0
(376, 91, 0), 2.0
(111, 438, 0), 2.0
(13, 441, 0), 1.0
(182, 225, 0), 2.0
(152, 382, 0), 2.0
(2, 41, 0), 2.0
(189, 338, 0), 2.0
(313, 392, 0), 1.0
(346, 338, 0), 1.0
(70, 44, 0), 1.0
(451, 270, 0), 1.0
(392, 177, 0), 2.0
(298, 21, 0), 1.0
(240, 352, 0), 2.0
(420, 100, 0), 1.0
(207, 109, 0), 1.0
(326, 224, 0), 2.0
(279, 468, 0), 2.0
(486, 473, 0), 1.0
(359, 53, 0), 1.0
(288, 462, 0), 1.0
(359, 236, 0), 1.0
(383, 313, 0), 1.0
(25, 42, 0), 1.0
(176, 25, 0), 2.0
